0.653932237	0.331799775	3.511906385
0.653943804	0.331751317	3.511936426
0.653955394	0.704891324	3.286077738
0.653966961	2.867227316	2.170695067
0.653978528	3.947943449	1.719278932
0.653990118	16.7569828	-0.724826038
0.654001661	36.3233757	-1.260446906
0.654013252	43.19116974	-1.288033962
0.654024819	43.85425949	-1.289623261
0.654036385	38.15823364	-1.270333529
0.654047976	43.101017	-1.287807226
0.654059542	39.83109665	-1.277523994
0.654071133	34.70613861	-1.249572158
0.654082699	34.3117981	-1.246559382
0.654094266	28.04226112	-1.17102766
0.654105833	28.79494476	-1.183618903
0.654117423	28.50892448	-1.178977251
0.65412899	30.4485302	-1.207350016
0.654140557	25.19565201	-1.110692024
0.654152147	30.03125572	-1.201829076
0.654163737	30.5779438	-1.209002972
0.654175304	32.87348938	-1.234179616
0.654186871	31.82247925	-1.223569751
0.654198438	30.10748291	-1.202859879
0.654210005	38.39095306	-1.271428824
0.654221595	35.20061874	-1.25314033
0.654233162	31.36746025	-1.218512297
0.654244729	39.71932983	-1.277090311
0.654256319	45.74007034	-1.293467999
0.654267885	39.81085587	-1.277445912
0.654279452	33.19439697	-1.237143517
0.654291043	33.62904739	-1.240967751
0.65430261	35.07262421	-1.252238393
0.654314176	38.83000565	-1.273408055
0.654325766	30.39974594	-1.206719756
0.654337333	24.41905022	-1.090018868
0.6543489	23.74454689	-1.070309162
0.65436049	22.91485596	-1.043597698
0.654372057	24.93540192	-1.103992939
0.654383624	25.40161514	-1.115836978
0.654395214	26.64149475	-1.144088149
0.654406781	26.50930786	-1.141286254
0.654418348	28.41711044	-1.177450657
0.654429938	32.29763412	-1.228544354
0.654441505	31.35794449	-1.218403339
0.654453095	31.05929375	-1.214915037
0.654464662	29.40530205	-1.192970991
0.654476229	26.46714211	-1.140382409
0.654487819	26.53794098	-1.141897202
0.654499386	26.91972733	-1.149832249
0.654510975	26.30513	-1.136863709
0.654522543	28.02523804	-1.170728564
0.65453411	27.24905205	-1.156370759
0.654545677	25.42490578	-1.116410255
0.65455729	25.25673294	-1.112232089
0.654568833	26.51922417	-1.141498089
0.6545804	24.54125214	-1.093410373
0.65459199	24.66837311	-1.096882224
0.654603557	23.96205711	-1.076852799
0.654615124	23.49291801	-1.062507153
0.654626714	23.78587341	-1.071566582
0.654638281	24.26051521	-1.085538864
0.654649848	24.64804649	-1.096330881
0.654661438	24.78977585	-1.10014534
0.654673005	25.22322273	-1.111388683
