Day fraction since midnight on	pH probe (pH)	pH probe (pH)	Source pressure (Pa)
0.618404184	6.122431755	6.272988319	0
0.618415755	6.124053001	6.274610519	0
0.618427344	6.140517235	6.291082382	0
0.618438905	6.14207077	6.292636871	0
0.618450499	6.135295868	6.285858631	0
0.618462053	6.122504234	6.273060799	0
0.618473631	6.108794212	6.259344101	0
0.618485208	6.13591671	6.28647995	0
0.618496796	6.134331226	6.284893513	0
0.618508369	6.107809544	6.258358955	0
0.618519927	6.10086441	6.251410484	0
0.618531496	6.12610054	6.276659012	0
0.61854308	6.119270802	6.269825935	0
0.618554644	6.107945919	6.258495331	0
0.61856622	6.091871738	6.242413521	0
0.618577801	6.097891808	6.248436451	0
0.618589367	6.113866806	6.264419079	0
0.61860094	6.118542194	6.269096851	0
0.618612524	6.110999584	6.261550427	0
0.618624092	6.115077972	6.265631199	0
0.61863567	6.09762764	6.248172283	0
0.618647245	6.093561173	6.244103432	0
0.618658811	6.099039078	6.249584198	0
0.618670388	6.095129013	6.245672226	0
0.618681963	6.107398033	6.257947445	0
0.618693533	6.107591152	6.258140087	0
0.618705113	6.11249876	6.263050556	0
0.618716684	6.108611584	6.259160996	0
0.618728256	6.097213268	6.247757435	0
0.618739838	6.092664719	6.243206501	0
0.618751425	6.073796272	6.224328995	0
0.618762977	6.092077255	6.242619038	0
0.618774552	6.098885536	6.249430656	0
0.618786146	6.106881142	6.257430077	0
0.618797703	6.103014469	6.253561497	0
0.618809278	6.099036694	6.249581814	0
0.618820849	6.0926404	6.243182182	0
0.618832423	6.102125168	6.252671719	0
0.618843997	6.09602499	6.24656868	0
0.618855587	6.099058151	6.249603272	0
0.618867155	6.08460331	6.235141754	0
0.618878722	6.075253487	6.225787163	0
0.6188903	6.090734959	6.241276264	0
0.618901888	6.096265793	6.246809483	0
0.618913441	6.092230797	6.242772579	0
0.61892502	6.093010426	6.243552685	0
0.618936606	6.065059662	6.21558857	0
0.618948166	6.059538364	6.210064411	0
0.61895974	6.081993103	6.232530117	0
0.618971316	6.039729118	6.190245152	0
0.618982884	6.062661171	6.213188648	0
0.618994459	6.049688816	6.200210095	0
0.619006036	6.041021347	6.191538334	0
0.619017614	6.057511807	6.2080369	0
0.619029186	6.071499825	6.222031593	0
0.619040765	6.064015389	6.214543343	0
0.619052332	6.065032959	6.21556139	0
0.619063918	6.058425903	6.208950996	0
0.619075477	6.063087463	6.213615418	0
0.619087058	6.045828819	6.19634819	0
0.619098635	6.044812203	6.195331097	0
0.619110219	6.043744087	6.194262028	0
0.619121778	6.051041126	6.201562882	0
0.619133356	6.033508301	6.184021473	0
0.619144925	6.016950131	6.167455196	0
0.619156499	6.02306509	6.173573494	0
0.619168074	6.023824215	6.174332619	0
0.619179665	6.011899948	6.162402153	0
0.61919122	6.019134045	6.169640541	0
0.619202793	6.012735367	6.163238525	0
0.619214368	6.009074211	6.159574986	0
0.619225955	6.021411896	6.171919346	0
0.619237516	6.033671379	6.184184551	0
0.619249103	6.009901047	6.160402775	0
0.619260662	6.01706934	6.167574406	0
0.619272252	6.023361206	6.173869133	0
0.619283813	6.026692867	6.177202702	0
0.619295387	6.022377014	6.172884464	0
0.619306966	6.038798809	6.189314365	0
0.619318533	6.022802353	6.17331028	0
0.61933011	5.998838425	6.149334431	0
0.619341681	6.004459858	6.154959202	0
0.619353275	6.013881207	6.164384842	0
0.619364847	6.007668018	6.158168316	0
0.619376404	5.988796234	6.139287472	0
0.619387978	5.978584766	6.129071236	0
0.619399569	5.996684074	6.147179127	0
0.61941113	5.980555058	6.131042004	0
0.619422699	5.975009441	6.125494003	0
0.61943428	5.996960163	6.147455216	0
0.619445854	5.98007679	6.130563736	0
0.619457425	5.985332012	6.135821819	0
0.619468996	5.984564304	6.135053635	0
0.619480573	5.999716759	6.150213242	0
0.619492144	5.987738133	6.138228893	0
0.619503719	6.002486706	6.152984619	0
0.619515295	5.980638504	6.131125927	0
0.619526868	5.968900681	6.119382381	0
0.61953844	5.96932745	6.119809151	0
0.619550018	5.982571125	6.133059502	0
0.619561591	5.987963677	6.138454437	0
0.619573178	5.984639168	6.135128498	0
0.619584758	5.98355341	6.134042263	0
0.619596313	5.978848457	6.129334927	0
0.619607906	5.966339111	6.116819382	0
0.619619479	5.970026016	6.120508194	0
0.619631053	5.968388081	6.118869305	0
0.619642607	5.968678474	6.119160175	0
0.61965419	5.962996006	6.113474369	0
0.619665772	5.940680981	6.091148853	0
0.619677328	5.965522766	6.11600256	0
0.619688903	5.962720871	6.113199234	0
0.619700496	5.966890812	6.117371082	0
0.619712058	5.967671871	6.118153095	0
0.619723627	5.957674027	6.108150005	0
0.619735207	5.956982613	6.107458115	0
0.619746775	5.959414005	6.109890938	0
0.61975835	5.957957268	6.108433247	0
0.619769927	5.949417114	6.099889278	0
0.619781498	5.95535326	6.105828285	0
0.619793084	5.960308075	6.110785484	0
0.619804653	5.966512203	6.116992474	0
0.619816222	5.956940174	6.107415676	0
0.619827791	5.965761662	6.116241455	0
0.619839365	5.963392735	6.113871574	0
0.619850942	5.953174114	6.103648186	0
0.61986252	5.961635113	6.112112999	0
0.619874089	5.966700077	6.117180824	0
0.619885662	5.965180874	6.115660667	0
0.619897236	5.966166496	6.116646767	0
0.619908832	5.966523171	6.117003918	0
0.619920386	5.96690464	6.117384911	0
0.619931958	5.959022045	6.109498978	0
0.619943532	5.953619957	6.104094029	0
0.619955108	5.961875916	6.112354279	0
0.619966682	5.951155663	6.10162878	0
0.61997826	5.938337326	6.088803768	0
0.619989837	5.926912308	6.077373505	0
0.620001402	5.918190002	6.068646908	0
0.620012978	5.915349484	6.065804958	0
0.620024551	5.910898209	6.061351776	0
0.620036133	5.914333344	6.064788342	0
0.620047721	5.900204659	6.050652504	0
0.620059273	5.903055668	6.053504944	0
0.620070847	5.896757603	6.047204018	0
0.620082441	5.912662029	6.063116074	0
0.620094015	5.922523975	6.072982788	0
0.620105569	5.893278599	6.043723106	0
0.620117142	5.891862392	6.042306423	0
0.620128718	5.914730072	6.065185547	0
0.620140302	5.91969347	6.070151329	0
0.620151879	5.914988518	6.065443516	0
0.620163439	5.911450386	6.061903954	0
0.620175035	5.916676998	6.067133427	0
0.620186596	5.922762871	6.07322216	0
0.620198165	5.924929142	6.075388908	0
0.620209742	5.924688816	6.075149059	0
0.62022132	5.925016403	6.075476646	0
0.620232888	5.925031662	6.075491905	0
0.620244472	5.915643215	6.066099167	0
0.620256032	5.913319111	6.063773155	0
0.620267615	5.925240517	6.07570076	0
0.62027918	5.925747871	6.076208592	0
0.62029076	5.907612801	6.058064461	0
0.620302335	5.863620758	6.014050961	0
0.620313906	5.864032745	6.014462948	0
0.620325483	5.882816315	6.033256054	0
0.620337068	5.891070366	6.04151392	0
0.62034864	5.903977871	6.054427624	0
0.620360199	5.895770073	6.046216011	0
0.620371781	5.88183403	6.032272816	0
0.620383357	5.877095699	6.027532578	0
0.620394921	5.879526138	6.02996397	0
0.620406495	5.884149551	6.034589768	0
0.620418078	5.883230686	6.033670425	0
0.620429653	5.88366127	6.034101009	0
0.620441217	5.889114857	6.039557457	0
0.620452798	5.8822999	6.032739162	0
0.620464365	5.87635231	6.026788712	0
0.620475961	5.880731583	6.031169891	0
0.620487521	5.869698525	6.020131588	0
0.62049909	5.87635231	6.026788712	0
0.620510661	5.882784843	6.033224106	0
0.620522235	5.879094601	6.029531956	0
0.620533809	5.876079083	6.026515484	0
0.620545386	5.86972332	6.020156384	0
0.620556977	5.876268864	6.026705265	0
0.620568553	5.840116978	5.990535736	0
0.620580106	5.845809937	5.996231079	0
0.620591683	5.872426033	6.022860527	0
0.620603261	5.839029312	5.989447594	0
0.620614834	5.853351593	6.003777027	0
0.620626404	5.867735863	6.018167973	0
0.620637998	5.871547222	6.021981239	0
0.620649553	5.844751835	5.995172977	0
0.620661124	5.858009815	6.008437157	0
0.620672698	5.867204666	6.017636776	0
0.620684274	5.832000256	5.982414722	0
0.620695854	5.815027237	5.965433598	0
0.620707421	5.828082085	5.978494644	0
0.620718999	5.818434238	5.968842506	0
0.620730588	5.800035477	5.950434685	0
0.620742158	5.787250519	5.937643528	0
0.620753727	5.792591095	5.942986488	0
0.620765313	5.801758289	5.952158451	0
0.620776872	5.799296856	5.949695587	0
0.620788439	5.793905258	5.944301605	0
0.620800013	5.817622662	5.968029976	0
0.620811588	5.839306355	5.989724636	0
0.620823166	5.818094254	5.968502522	0
0.620834735	5.800215244	5.950614452	0
0.620846318	5.799518585	5.949917316	0
0.620857886	5.792318344	5.942713738	0
0.620869458	5.7952528	5.945649624	0
0.620881043	5.802206993	5.952607155	0
0.620892608	5.789844036	5.940237999	0
0.620904179	5.79255724	5.942952633	0
0.620915754	5.792901516	5.943297386	0
0.620927328	5.793034554	5.943430424	0
0.620938901	5.791464329	5.941859245	0
0.62095048	5.79615736	5.946554184	0
0.620962058	5.794796944	5.945193291	0
0.620973634	5.797347546	5.947745323	0
0.620985207	5.794621468	5.945017815	0
0.620996777	5.790407181	5.940801621	0
0.621008356	5.792608738	5.943004608	0
0.62101992	5.794314385	5.944710732	0
0.621031494	5.794263363	5.94465971	0
0.621043079	5.796313763	5.946711063	0
0.621054657	5.795348167	5.945744991	0
0.621066217	5.779985428	5.930374622	0
0.621077797	5.770655155	5.921039581	0
0.621089371	5.771655083	5.922040463	0
0.621100948	5.752218247	5.90259409	0
0.621112513	5.753585339	5.903961659	0
0.621124088	5.752097607	5.90247345	0
0.621135663	5.755436897	5.905814171	0
0.621147234	5.751520634	5.901896	0
0.62115881	5.752062798	5.902438164	0
0.62117039	5.749374867	5.899749279	0
0.621181961	5.747699738	5.898073196	0
fifteen min			
0.621193531	5.75474596	5.905123234	0
0.621205106	5.752367497	5.902743816	0
0.621216679	5.746026993	5.896399975	0
0.621228265	5.727128029	5.877491474	0
0.621239834	5.723127842	5.873489857	0
0.62125141	5.726903915	5.877267361	0
0.621262981	5.734270096	5.884636879	0
0.621274549	5.728793144	5.879157543	0
0.621286127	5.731815338	5.882181168	0
0.621297702	5.728385925	5.878749847	0
0.621309293	5.745170116	5.895542145	0
0.62132085	5.743552685	5.893924236	0
0.62133242	5.720620155	5.870980263	0
0.621343998	5.719873428	5.870233536	0
0.621355574	5.723026276	5.873387814	0
0.621367148	5.731881619	5.882247448	0
0.621378718	5.73886013	5.889229775	0
0.621390299	5.728230476	5.878594399	0
0.621401871	5.737717152	5.888085842	0
0.621413454	5.740171909	5.89054203	0
0.621425013	5.723434925	5.87379694	0
0.621436593	5.733520985	5.883887291	0
0.621448178	5.704588413	5.854940891	0
0.621459739	5.717071056	5.867429733	0
0.621471318	5.731104374	5.881469727	0
0.621482882	5.715723038	5.866080761	0
0.621494467	5.700953007	5.851304054	0
0.621506031	5.716368675	5.866727352	0
0.621517607	5.717202187	5.867560864	0
0.621529181	5.706253052	5.856606007	0
0.62154076	5.705571175	5.85592413	0
0.621552342	5.709723949	5.860078812	0
0.62156391	5.704341888	5.854694367	0
0.621575478	5.696442127	5.846790791	0
0.621587052	5.683187485	5.833529472	0
0.621598631	5.677258968	5.827598572	0
0.621610204	5.686375141	5.836719036	0
0.621621794	5.679206371	5.829546452	0
0.621633354	5.703011036	5.853363037	0
0.62164492	5.68429327	5.834635735	0
0.621656497	5.679240704	5.829580784	0
0.621668079	5.679344177	5.829684258	0
0.621679649	5.665813923	5.816147804	0
0.621691221	5.664056778	5.814389229	0
0.62170281	5.688804627	5.839149475	0
0.621714385	5.695180416	5.845528126	0
0.621725943	5.685582638	5.835926056	0
0.62173752	5.696214199	5.846562862	0
0.621749096	5.681515694	5.831857204	0
0.62176066	5.675403595	5.825742245	0
0.621772245	5.664645672	5.8149786	0
0.621783818	5.66468811	5.815021038	0
0.621795382	5.658750057	5.809080601	0
0.62180697	5.660579205	5.810910225	0
0.621818531	5.662998676	5.81333065	0
0.621830113	5.666764736	5.817098618	0
0.621841689	5.673037529	5.823374271	0
0.621853261	5.671547413	5.821883678	0
0.621864827	5.663237572	5.813570023	0
0.621876407	5.666031838	5.816365719	0
0.621887975	5.666615963	5.816950321	0
0.621899553	5.662096024	5.812427521	0
0.621911131	5.657701492	5.808031082	0
0.621922705	5.629214287	5.779530048	0
0.621934272	5.627319813	5.777634621	0
0.621945845	5.634845257	5.785163879	0
0.621957441	5.620738506	5.771049976	0
0.621969006	5.633701325	5.78401947	0
0.621980568	5.63504982	5.785368443	0
0.62199215	5.623603821	5.773917198	0
0.622003718	5.619983196	5.770294666	0
0.622015311	5.620341778	5.770653248	0
0.622026874	5.622611046	5.77292347	0
0.62203844	5.629214764	5.779530525	0
0.622050035	5.64015913	5.790480614	0
0.622061587	5.655696392	5.806025028	0
0.62207316	5.633309841	5.78362751	0
0.622084734	5.624471188	5.774784565	0
0.62209633	5.619670391	5.769981384	0
0.622107884	5.610591412	5.760898113	0
0.622119472	5.617706299	5.768016338	0
0.622131052	5.619980335	5.770291805	0
0.622142613	5.617390156	5.767700195	0
0.62215418	5.617492676	5.767802715	0
0.622165763	5.620341778	5.770653248	0
0.622177338	5.620531559	5.770843029	0
0.622188918	5.611157894	5.761464596	0
0.62220048	5.609558106	5.75986433	0
0.622212048	5.599986553	5.75028801	0
0.622223645	5.591273308	5.741570473	0
0.6222352	5.605650425	5.755954742	0
0.62224678	5.572972775	5.72326088	0
0.622258352	5.581951141	5.732243538	0
0.62226994	5.611416817	5.761723518	0
0.622281495	5.615717888	5.766026974	0
0.622293067	5.613994598	5.764302731	0
0.62230465	5.598027706	5.748328209	0
0.622316217	5.595993042	5.746292591	0
0.622327798	5.592013836	5.742311478	0
0.622339368	5.598181248	5.748481751	0
0.622350945	5.5740242	5.724312782	0
0.622362518	5.576354027	5.726644039	0
0.622374101	5.582932472	5.733225822	0
0.62238566	5.573146343	5.723434925	0
0.622397242	5.580812931	5.731104851	0
0.622408817	5.547590733	5.69786644	0
0.622420382	5.541069031	5.691341877	0
0.622431976	5.563047409	5.713330746	0
0.62244353	5.575364113	5.725653648	0
0.622455115	5.570385933	5.720673084	0
0.622466686	5.572292805	5.72258091	0
0.622478262	5.573049069	5.72333765	0
0.622489836	5.577719212	5.728009701	0
0.622501405	5.564836025	5.715120316	0
0.622512977	5.559854031	5.710135937	0
0.622524554	5.571629047	5.721916676	0
0.622536126	5.550811291	5.701088905	0
0.622547697	5.536581039	5.686851502	0
0.622559279	5.534804821	5.685074329	0
0.622570853	5.535346031	5.685616016	0
0.62258243	5.544694901	5.694969654	0
0.622594006	5.543506622	5.693780422	0
0.62260557	5.544326782	5.694601059	0
0.622617143	5.548064232	5.698340416	0
0.622628715	5.54460001	5.694874287	0
0.62264029	5.564563274	5.714847088	0
0.622651868	5.546177387	5.696452618	0
0.622663448	5.544609547	5.694883823	0
0.622675012	5.545931339	5.69620657	0
0.622686588	5.543024063	5.693297863	0
0.622698163	5.531581879	5.681849957	0
0.622709737	5.534070969	5.68434	0
0.622721325	5.5318923	5.682160378	0
0.62273289	5.535966396	5.686236858	0
0.622744465	5.531375885	5.681643963	0
0.622756042	5.530186176	5.680453777	0
0.622767604	5.532110214	5.682378769	0
0.622779181	5.49710083	5.647352219	0
0.622790752	5.495613098	5.645863533	0
0.622802344	5.493896484	5.644145966	0
0.622813919	5.506199837	5.656455517	0
0.62282548	5.52209425	5.672357559	0
0.622837055	5.504183292	5.654438019	0
0.622848624	5.498905659	5.649158001	0
0.622860205	5.46518755	5.615423203	0
0.622871776	5.494350433	5.644600391	0
0.62288335	5.497015476	5.647266865	0
0.622894923	5.47505188	5.625292301	0
0.622906504	5.48255825	5.632802486	0
0.622918067	5.488616943	5.63886404	0
0.622929649	5.484367847	5.63461256	0
0.622941215	5.457715988	5.607947826	0
0.622952803	5.452401638	5.602631092	0
0.622964372	5.456402779	5.60663414	0
0.622975944	5.465435028	5.615671158	0
0.622987513	5.468516827	5.61875391	0
0.622999097	5.467720985	5.617958069	0
0.623010682	5.474647999	5.62488842	0
0.623022233	5.477338791	5.627580166	0
0.623033812	5.460225105	5.610458374	0
0.623045391	5.447525501	5.597752571	0
0.623056958	5.446727276	5.596953869	0
0.623068551	5.446128845	5.596354961	0
0.623080112	5.446214199	5.596440792	0
0.623091695	5.447506428	5.597733498	0
0.623103262	5.450055599	5.6002841	0
0.623114831	5.447683334	5.597910404	0
0.623126404	5.447973251	5.598200321	0
0.623137974	5.446504593	5.596731186	0
0.623149563	5.446783543	5.597010136	0
0.623161122	5.441369534	5.591593742	0
0.623172705	5.438530445	5.588752747	0
0.62318428	5.431948185	5.582167625	0
0.62319586	5.440736294	5.590960026	0
0.623207424	5.437015533	5.587237358	0
0.623218995	5.424307346	5.574522972	0
0.623230567	5.41335249	5.56356287	0
0.62324214	5.403371334	5.553576469	0
0.62325373	5.407065392	5.557272911	0
0.6232653	5.412346363	5.562556267	0
0.623276863	5.422805309	5.573020458	0
0.62328844	5.409270763	5.559479237	0
0.623300018	5.406118393	5.556325436	0
0.623311588	5.400794983	5.550999165	0
0.623323161	5.404483795	5.554689884	0
0.623334755	5.402907848	5.553112984	0
0.623346316	5.381173134	5.531367779	0
0.623357888	5.375712395	5.525904656	0
0.623369459	5.344862938	5.495039463	0
0.623381043	5.357627392	5.507810593	0
0.623392604	5.37305069	5.52324152	0
0.623404198	5.366605282	5.516792774	0
0.623415756	5.37223196	5.522421837	0
0.623427334	5.341926098	5.492101193	0
0.623438904	5.33557272	5.485744953	0
0.623450473	5.357541561	5.507724762	0
0.623462053	5.354060173	5.504241467	0
0.623473637	5.347064972	5.497242928	0
0.623485199	5.332372665	5.482543469	0
0.623496775	5.322595596	5.472761631	0
0.623508362	5.326592922	5.476761341	0
0.623519928	5.332440376	5.482611179	0
0.623531496	5.338719845	5.488893986	0
0.623543066	5.339248657	5.489422798	0
0.623554643	5.318355084	5.468519211	0
0.623566217	5.317630291	5.467793942	0
0.623577791	5.316616535	5.466779232	0
0.623589377	5.305105686	5.455263138	0
0.62360094	5.30973053	5.459890366	0
0.623612517	5.315167904	5.465330601	0
0.623624085	5.316828251	5.466991425	0
0.62363567	5.311308861	5.461469173	0
0.623647234	5.313040257	5.463201523	0
0.623658818	5.303416729	5.453573227	0
0.623670391	5.305634975	5.455792427	0
0.623681957	5.278316021	5.428460598	0
0.62369354	5.270848751	5.420989513	0
0.623705106	5.274103642	5.424245834	0
0.62371668	5.282859325	5.43300581	0
0.62372826	5.27508688	5.425230026	0
0.623739836	5.272123814	5.422265053	0
0.623751402	5.272465229	5.422606945	0
0.623762976	5.274846554	5.424989224	0
0.623774551	5.279085636	5.429230213	0
0.623786144	5.285767555	5.43591547	0
0.623797695	5.280467987	5.430613518	0
0.623809271	5.270693779	5.420834541	0
0.623820858	5.268367767	5.418507099	0
0.623832422	5.270707607	5.42084837	0
0.623843992	5.26632309	5.416461468	0
0.623855566	5.270951271	5.421092033	0
0.623867146	5.252737999	5.402870178	0
0.623878714	5.242332459	5.392459393	0
0.623890297	5.26793623	5.418075562	0
0.623901863	5.271229267	5.421370029	0
0.623913441	5.26474905	5.414886951	0
0.623925032	5.24905014	5.399180412	0
0.623936594	5.247365952	5.39749527	0
0.623948169	5.240314484	5.390439987	0
0.62395974	5.236991406	5.387115955	0
0.623971312	5.237879753	5.388004303	0
0.623982889	5.218997955	5.369112968	0
0.623994462	5.226872921	5.376992226	0
0.624006039	5.216482163	5.366596222	0
0.624017606	5.222592354	5.372709751	0
0.62402918	5.224621296	5.37473917	0
0.624040765	5.221927166	5.37204361	0
0.624052332	5.207239151	5.357348919	0
0.624063905	5.190410614	5.340512276	0
0.624075476	5.189147472	5.339248657	0
0.624087055	5.176383972	5.326478481	0
0.624098638	5.183431625	5.333529472	0
0.624110203	5.176609516	5.326704502	0
0.62412177	5.164718628	5.314807415	0
0.624133354	5.13414669	5.284220696	0
0.624144918	5.147753239	5.297833443	0
0.624156499	5.161736965	5.311824322	0
0.624168073	5.168587208	5.318677902	0
0.624179639	5.149203777	5.299285412	0
0.62419122	5.128324509	5.278395653	0
0.624202795	5.141726017	5.291803837	0
0.624214364	5.129991055	5.280063152	0
0.624225943	5.121276856	5.271344185	0
0.62423752	5.10942173	5.259483814	0
0.624249087	5.108558655	5.258620262	0
0.624260673	5.105802536	5.255862713	0
0.624272233	5.101853848	5.251912117	0
0.624283814	5.111902714	5.261965752	0
0.624295383	5.114191055	5.264255047	0
0.624306955	5.107109547	5.257170677	0
0.62431853	5.096773148	5.246829033	0
0.624330103	5.096599102	5.246654987	0
0.624341685	5.099047661	5.2491045	0
0.624353253	5.090165615	5.240218163	0
0.624364835	5.08011055	5.230158329	0
0.624376401	5.058276177	5.208312988	0
0.624387975	5.065960407	5.216001511	0
0.624399568	5.059123039	5.209160328	0
0.624411124	5.060119152	5.210156918	0
0.624422695	5.034490585	5.184515953	0
0.624434278	5.031275272	5.18129921	0
0.624445848	5.012410641	5.162425041	0
0.624457427	5.029689789	5.179713249	0
0.624469007	5.020606995	5.17062521	0
0.624480568	4.999102593	5.149110317	0
0.624492145	5.016523361	5.166539669	0
0.624503719	5.020413399	5.170432091	0
0.624515289	5.01756382	5.167581081	0
0.62452687	4.998259544	5.148267269	0
0.624538441	5.000159264	5.150167942	0
0.624550013	5.014574528	5.164590359	0
0.624561584	5.008965015	5.158977985	0
twenty min			
0.624573166	4.995501518	5.145508289	0
0.624584741	4.977133274	5.127130508	0
0.624596308	4.980689526	5.130688667	0
0.624607882	4.980269432	5.130268574	0
0.624619468	4.979878902	5.129878044	0
0.624631034	4.977344513	5.127341747	0
0.624642607	4.988199234	5.138201714	0
0.624654178	4.965138435	5.115129948	0
0.624665755	4.971119404	5.121113777	0
0.624677335	4.961297035	5.11128664	0
0.624688911	4.950406551	5.100390911	0
0.624700479	4.938887596	5.088866234	0
0.624712051	4.928138733	5.078112125	0
0.62472363	4.926764965	5.076737881	0
0.6247352	4.920717239	5.070686817	0
0.624746782	4.913444042	5.063410282	0
0.624758347	4.90992403	5.05988884	0
0.624769919	4.889841557	5.039795876	0
0.6247815	4.891664505	5.041620255	0
0.624793069	4.885327339	5.035279751	0
0.624804639	4.883568764	5.033520699	0
0.624816215	4.876516819	5.026464939	0
0.624827808	4.868487835	5.01843214	0
0.62483937	4.840247154	4.990177631	0
0.624850947	4.846413612	4.996346951	0
0.624862517	4.842193127	4.992124558	0
0.624874096	4.849153519	4.999088287	0
0.62488566	4.834433556	4.984361172	0
0.624897245	4.832696438	4.9826231	0
0.624908818	4.804210663	4.954123497	0
0.624920394	4.811277866	4.961194038	0
0.624931968	4.828147888	4.978072166	0
0.624943532	4.814568043	4.964486122	0
0.624955112	4.78489542	4.934799194	0
0.624966688	4.749794006	4.899680138	0
0.624978262	4.75649786	4.906387329	0
0.62498983	4.766058922	4.915953159	0
0.625001409	4.753465176	4.903353214	0
0.625012987	4.736147404	4.886026859	0
0.625024552	4.734594345	4.884473324	0
0.625036132	4.717502117	4.86737299	0
0.625047706	4.725928783	4.875803471	0
0.625059274	4.710468292	4.86033535	0
0.625070851	4.700581074	4.850443363	0
0.625082426	4.710006714	4.859873772	0
0.625094003	4.70695734	4.856822968	0
0.625105567	4.727069855	4.876945019	0
0.625117144	4.722230434	4.872103214	0
0.625128722	4.695670128	4.845530033	0
0.625140289	4.68560648	4.83546114	0
0.625151862	4.660012722	4.809854984	0
0.625163448	4.653625011	4.803464413	0
0.625175023	4.633635521	4.783464909	0
0.625186593	4.613789558	4.763609409	0
0.625198157	4.620479107	4.770302296	0
0.625209735	4.613732338	4.763552189	0
0.625221311	4.571463108	4.721262455	0
0.625232896	4.561141491	4.71093607	0
0.62524446	4.553626537	4.703417301	0
0.625256031	4.531311512	4.681091309	0
0.625267608	4.524955273	4.674732208	0
0.625279181	4.490391731	4.640151501	0
0.625290759	4.490405083	4.640164852	0
0.625302333	4.505133629	4.654900551	0
0.625313912	4.495195866	4.644958019	0
0.625325485	4.504655838	4.65442276	0
0.625337054	4.489862442	4.639622212	0
0.625348628	4.495323181	4.645085335	0
0.6253602	4.487644196	4.637402535	0
0.625371775	4.462472916	4.612218857	0
0.625383345	4.379926682	4.529632568	0
0.62539492	4.397266865	4.546981335	0
0.625406497	4.403463364	4.553180695	0
0.625418073	4.410536289	4.560256958	0
0.625429642	4.404888153	4.554605961	0
0.625441221	4.392838478	4.542550564	0
0.625452801	4.354965687	4.504659176	0
0.625464368	4.330564022	4.480246067	0
0.625475945	4.330890656	4.480572701	0
0.62548751	4.348923683	4.498614311	0
0.625499086	4.349242687	4.498933315	0
0.625510664	4.348260403	4.497951031	0
0.625522231	4.29720211	4.446867943	0
0.625533812	4.274525642	4.424179554	0
0.625545381	4.272959232	4.422612667	0
0.625556962	4.298184872	4.447850704	0
0.625568527	4.307683945	4.457354546	0
0.625580104	4.265720844	4.415370941	0
0.625591676	4.24772501	4.397366047	0
0.625603271	4.237030029	4.386666298	0
0.625614829	4.231516361	4.381149769	0
0.625626411	4.226846695	4.376477718	0
0.625637973	4.218956947	4.368584156	0
0.625649561	4.207891941	4.357513905	0
0.625661122	4.17824173	4.327848911	0
0.625672697	4.170963287	4.320566654	0
0.625684269	4.168194771	4.317797184	0
0.625695854	4.170411587	4.320014954	0
0.625707428	4.14751482	4.29710722	0
0.625718994	4.150722027	4.300316334	0
0.625730572	4.131933689	4.281517983	0
0.625742138	4.130469322	4.280053139	0
0.625753714	4.107102394	4.256674767	0
0.62576529	4.105068207	4.254640102	0
0.625776865	4.10451746	4.254088879	0
0.625788434	4.096650124	4.246217728	0
0.625800015	4.090714455	4.240279198	0
0.625811605	4.079360962	4.22892046	0
0.62582316	4.086788178	4.236350536	0
0.625834732	4.090388775	4.239953041	0
0.625846313	4.084029198	4.233590603	0
0.625857882	4.056449413	4.205997467	0
0.625869476	4.056663036	4.20621109	0
0.625881028	4.061277866	4.210828304	0
0.625892608	4.059021473	4.20857048	0
0.625904187	4.053820133	4.203366756	0
0.625915753	4.012462616	4.161989212	0
0.625927338	4.008423805	4.157948017	0
0.625938908	4.01657486	4.166103363	0
0.625950493	4.011363506	4.160889626	0
0.625962051	4.024226189	4.173758507	0
0.625973628	4.0287323	4.178267002	0
0.625985213	4.007141113	4.156664848	0
0.625996779	4.010483742	4.160009384	0
0.62600835	3.99963069	4.149150848	0
0.626019922	4.007736206	4.157260418	0
0.626031512	3.995561361	4.145079613	0
0.626043064	3.920683861	4.070165634	0
0.626054641	3.918821812	4.068302631	0
0.626066216	3.929423332	4.07890892	0
0.626077789	3.93852973	4.088020325	0
0.62608936	3.917644501	4.067124844	0
0.626100934	3.914693117	4.064171791	0
0.626112513	3.898030281	4.04750061	0
0.626124089	3.90328455	4.05275774	0
0.626135659	3.909794331	4.059270859	0
0.626147234	3.91119504	4.060672283	0
0.62615881	3.888325691	4.037791252	0
0.626170385	3.887794495	4.037260056	0
0.62618196	3.889534235	4.039000511	0
0.626193545	3.885843277	4.035307884	0
0.626205107	3.885650635	4.035115242	0
0.626216679	3.878621578	4.028082371	0
0.626228249	3.877512932	4.026973248	0
0.626239828	3.860739946	4.010192394	0
0.626251403	3.853468657	4.00291729	0
0.626262974	3.858948469	4.008399963	0
0.626274547	3.855320692	4.004770279	0
0.626286122	3.842542887	3.991986513	0
0.626297704	3.851951838	4.001399994	0
0.62630927	3.849785328	3.999232292	0
0.626320845	3.846042156	3.995487452	0
0.626332438	3.839477062	3.98891902	0
0.626343992	3.798699617	3.948121548	0
0.626355573	3.794898033	3.944318056	0
0.626367141	3.80260706	3.952031136	0
0.626378722	3.797878265	3.947299957	0
0.626390301	3.815692902	3.965123177	0
0.626401871	3.82469821	3.974132776	0
0.626413438	3.808763027	3.958189964	0
0.626425017	3.800860405	3.950283527	0
0.626436584	3.805410624	3.954835892	0
0.626448157	3.799843788	3.949266434	0
0.626459733	3.806218863	3.955644608	0
