0.638829221	12.96213913	0.078073226
0.638887078	12.95480633	0.079007216
0.638944959	12.93821526	0.081123017
0.639002816	12.9277792	0.082455389
0.639060707	12.91718769	0.083809033
0.63911857	12.90654755	0.085170277
0.639176446	12.89634323	0.086476937
0.639234314	12.88165379	0.088360019
0.639292188	12.86881065	0.090008579
0.639350056	12.85974789	0.091173045
0.639407922	12.84549046	0.093007021
0.639465781	12.83361053	0.094536915
0.639523652	12.81672859	0.096713811
0.639581526	12.80396843	0.098361552
0.639639394	12.79265881	0.099823475
0.639697267	12.78143501	0.101275928
0.639755149	12.76797867	0.103019223
0.639813017	12.75504398	0.104696944
0.63987089	12.73990726	0.106662907
0.639928746	12.72896099	0.108086214
0.639986614	12.71448517	0.109970763
0.64004449	12.70452404	0.111269072
0.640102354	12.70019913	0.111833133
0.640160247	12.70715809	0.110925682
0.640218094	12.71540928	0.109850444
0.640275992	12.72312737	0.108845361
0.640333865	12.74278259	0.106289282
0.640391719	12.77214336	0.102479413
0.640449577	12.82315445	0.095884852
0.640507461	12.88505077	0.087924294
0.640565332	12.98006248	0.075792775
0.640623203	13.08584118	0.062410507
0.640681071	13.22731209	0.044715092
0.640738949	13.37039089	0.027051125
0.640796825	13.55077076	0.005110733
0.640854681	13.73899555	-0.017398972
0.640912551	13.96494865	-0.04391104
0.640970414	14.18835545	-0.069588348
0.641028295	14.44441509	-0.09837696
0.64108615	14.71203041	-0.127748877
0.641144036	14.99134445	-0.157643631
0.64120191	15.2892065	-0.188688651
0.641259759	15.59477234	-0.21966514
0.641317638	15.92107201	-0.251796365
0.641375513	16.2378273	-0.282078922
0.641433388	16.58290863	-0.314080805
0.64149127	16.89326286	-0.342007607
0.641549129	17.26364708	-0.374309361
0.641606997	17.60519409	-0.4031367
0.641664852	17.97961235	-0.433715105
0.641722744	18.3162365	-0.46032244
0.641780613	18.69006729	-0.488921255
0.641838471	19.02764511	-0.5139153
0.641896353	19.41129303	-0.541393995
0.641954213	19.75509644	-0.565208554
0.642012087	20.13771439	-0.590841413
0.64206996	20.48123932	-0.613099158
0.642127823	20.85268211	-0.636387765
0.642185685	21.20022583	-0.657469153
0.642243575	21.56420898	-0.678837061
0.642301445	21.9185791	-0.698964775
0.642359306	22.28062439	-0.718861938
0.642417168	22.63475609	-0.737693787
0.642475036	22.97830963	-0.755386233
0.642532909	23.33601379	-0.773222923
0.642590797	23.67041016	-0.789375007
0.642648689	24.02470589	-0.805954874
0.642706528	24.34492493	-0.820482373
0.642764408	24.70244789	-0.836204648
0.642822267	25.02115059	-0.849790573
0.642880145	25.372612	-0.86431843
0.642938018	25.68013763	-0.876650631
0.642995871	26.02309036	-0.889998436
0.643053751	26.31289482	-0.900954008
0.643111633	26.63542366	-0.912808299
0.64316951	26.92446709	-0.923137188
0.643227358	27.24497223	-0.934273899
0.643285231	27.52395058	-0.943704009
0.643343109	27.83287048	-0.953867793
0.64340097	28.10476303	-0.962577462
0.643458854	28.40639305	-0.97198838
0.643516721	28.66539001	-0.979863346
0.643574583	28.93892097	-0.987979114
0.643632459	29.21647835	-0.996008277
0.643690316	29.47689056	-1.00335741
0.643748196	29.7522049	-1.010938048
0.643806064	30.00316238	-1.017682791
0.643863936	30.26522446	-1.024561763
0.643921811	30.50909615	-1.030816078
0.643979668	30.78316116	-1.037679315
0.644037551	31.00515938	-1.043113232
0.644095418	31.27721405	-1.049622893
0.644153279	31.49835014	-1.054795504
0.644211167	31.73958969	-1.060319662
0.644269021	31.94558907	-1.06494081
0.644326909	32.19725037	-1.070468783
0.644384766	32.41791153	-1.075211644
0.644442633	32.64722061	-1.080039382
0.644500516	32.85567093	-1.084340572
0.644558391	33.08901596	-1.089058638
0.644616262	33.29552078	-1.093150377
0.644674131	33.5198288	-1.097507715
0.644731993	33.71120071	-1.101154804
0.644789873	33.89746094	-1.104643464
0.644847743	34.1079483	-1.108514547
0.644905602	34.29803848	-1.111946702
0.644963463	34.51832962	-1.115849853
0.645021354	34.70341492	-1.119068623
0.64507922	34.88815308	-1.122227192
0.645137087	35.05392838	-1.125016213
0.645194949	35.27000046	-1.1285882
0.645252831	35.43478775	-1.131265044
0.645310704	35.62007141	-1.134226799
0.645368573	35.79768372	-1.137018919
0.645426445	35.98787308	-1.13995862
0.645484306	36.11989975	-1.141969323
0.645542185	36.27316666	-1.144273043
0.645600065	36.42511368	-1.146525145
0.645657923	36.61179733	-1.149249315
0.645715801	36.75276566	-1.151275635
0.645773669	36.92100525	-1.153659821
0.645831536	37.08586121	-1.15596056
0.645889409	37.26068878	-1.158362627
0.645947263	37.39533234	-1.16018641
0.646005132	37.53856659	-1.162101984
0.646063012	37.67808151	-1.163943648
0.646120877	37.83058167	-1.165929914
0.646178758	37.99898148	-1.168091178
0.646236627	38.1437645	-1.16992271
0.646294498	38.29214096	-1.171774626
0.646352372	38.40737152	-1.173195481
0.646410239	38.55638123	-1.175010681
0.646468095	38.68664169	-1.17657721
0.646525977	38.83988571	-1.178396344
0.646583839	38.95658493	-1.179764509
0.646641705	39.0841713	-1.181243658
0.646699592	39.19214249	-1.182481885
0.646757459	39.31776428	-1.183907151
0.646815335	39.43902969	-1.185267448
0.646873187	39.5855484	-1.18689096
0.646931064	39.70835495	-1.188234925
0.646988944	39.82928085	-1.189543605
0.647046818	39.94012451	-1.190730453
0.647104686	40.05249786	-1.191921353
0.647162552	40.1627388	-1.193077803
0.647220436	40.28604889	-1.194357514
0.647278277	40.40751648	-1.195603967
0.647336162	40.53263092	-1.196873426
0.647394028	40.65900421	-1.19814086
0.6474519	40.77190781	-1.199260831
0.647509793	40.88725281	-1.200393081
0.647567631	40.98144913	-1.201308847
0.647625517	41.08312607	-1.202288508
0.647683374	41.163414	-1.20305562
0.64774124	41.25824738	-1.203954458
0.647799124	41.3506813	-1.204823017
0.647857001	41.4606514	-1.205846787
0.647914853	41.55731964	-1.206738234
0.647972743	41.67354202	-1.207799554
0.648030606	41.77682114	-1.208733201
0.648088473	41.89141083	-1.209758759
0.648146355	41.99016571	-1.210633993
0.648204208	42.09897995	-1.211589217
0.648262095	42.17782593	-1.212275386
0.648319961	42.26019287	-1.212986946
0.648377831	42.33981323	-1.213669658
0.648435688	42.42710876	-1.214412451
0.648493564	42.51548004	-1.215158343
0.648551443	42.60488892	-1.215906858
0.648609336	42.70320129	-1.216722846
0.648667173	42.79162598	-1.2174505
0.648725053	42.88473892	-1.21821034
0.648782907	42.97079849	-1.218906879
0.648840781	43.06612015	-1.219671965
0.648898662	43.14131165	-1.220270753
0.648956521	43.22483444	-1.220931053
0.649014389	43.30223084	-1.221538425
0.649072277	43.37747955	-1.222124815
0.649130143	43.44538879	-1.222650528
0.649188019	43.51405334	-1.223178744
0.649245874	43.57439423	-1.223640204
0.649303746	43.64221191	-1.224155784
0.649361621	43.69617081	-1.224563718
0.649419489	43.76298523	-1.225066066
0.649477362	43.8295784	-1.225563645
0.649535222	43.90430832	-1.226118445
0.649593111	43.98264313	-1.226695895
0.64965098	44.05987549	-1.227261186
0.64970884	44.13659287	-1.227818728
0.649766713	44.21776581	-1.228404403
0.649824579	44.29368591	-1.228948236
0.649882489	44.36580276	-1.229461312
0.649940316	44.44277191	-1.230005145
0.649998217	44.50619125	-1.230450392
0.650056068	44.57767868	-1.230949163
0.650113942	44.63970566	-1.231379271
0.650171807	44.70030212	-1.231797099
0.650229672	44.75442123	-1.232168317
0.650287553	44.81261444	-1.232565403
0.650345447	44.86705017	-1.232934952
0.650403318	44.9335022	-1.233383536
0.650461156	44.99424744	-1.233791232
0.65051903	45.04951477	-1.234160185
0.650576905	45.11325455	-1.234583378
0.650634777	45.17369461	-1.234982371
0.650692648	45.23838806	-1.235406995
0.650750503	45.30249786	-1.2358253
0.650808373	45.3694191	-1.236259341
0.650866247	45.43419647	-1.236676931
0.650924129	45.4990654	-1.237092614
0.65098199	45.56167603	-1.237491489
0.651039856	45.62634659	-1.237901092
0.651097742	45.68320465	-1.238259196
0.651155612	45.74385071	-1.238639116
0.651213461	45.79231644	-1.238941193
0.651271353	45.85209274	-1.239311934
0.651271353	45.85209274	-1.239311934
